date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
06/01/2020 21:30,1.31665,1.31659,1.31667,1.31649,1.31673,1.31669,1.31684,1.31662,607
06/01/2020 21:45,1.31659,1.31672,1.31681,1.31657,1.31669,1.31725,1.31725,1.3167,890
06/01/2020 22:00,1.31672,1.31693,1.31739,1.3163,1.31725,1.31727,1.31791,1.317,277
06/01/2020 22:15,1.31693,1.31759,1.31759,1.31688,1.31727,1.3177,1.31789,1.31727,159
06/01/2020 22:30,1.31759,1.31751,1.31784,1.31711,1.3177,1.31784,1.31804,1.31764,243
06/01/2020 22:45,1.31751,1.31741,1.31756,1.31735,1.31784,1.31782,1.31798,1.31774,336
06/01/2020 23:00,1.31741,1.31727,1.31753,1.31715,1.31782,1.31744,1.31785,1.31734,703
06/01/2020 23:15,1.31727,1.31694,1.31738,1.31694,1.31744,1.31725,1.31757,1.31724,792
06/01/2020 23:30,1.31694,1.31697,1.3171,1.31673,1.31725,1.31709,1.31728,1.31695,2119
06/01/2020 23:45,1.31697,1.31709,1.3172,1.31694,1.31709,1.31729,1.31736,1.31708,2698
07/01/2020 00:00,1.31709,1.31709,1.31724,1.31689,1.31729,1.31721,1.31734,1.31701,1487
07/01/2020 00:15,1.31709,1.31713,1.31738,1.31693,1.31721,1.31727,1.31754,1.31707,984
07/01/2020 00:30,1.31713,1.31758,1.31762,1.31692,1.31727,1.31771,1.31779,1.31705,1052
07/01/2020 00:45,1.31758,1.31724,1.31761,1.31721,1.31771,1.3174,1.31779,1.31737,1170
07/01/2020 01:00,1.31724,1.31738,1.31738,1.31698,1.3174,1.3175,1.3175,1.31711,701
07/01/2020 01:15,1.31738,1.31739,1.31769,1.31729,1.3175,1.31754,1.31785,1.3174,1202
07/01/2020 01:30,1.31739,1.31738,1.31743,1.31707,1.31754,1.31751,1.31756,1.3172,800
07/01/2020 01:45,1.31738,1.31709,1.31745,1.31709,1.31751,1.31722,1.31759,1.31721,946
07/01/2020 02:00,1.31709,1.31699,1.3171,1.31679,1.31722,1.3171,1.31722,1.31694,758
07/01/2020 02:15,1.31699,1.31707,1.3172,1.31691,1.3171,1.31723,1.31735,1.31709,476
07/01/2020 02:30,1.31707,1.31693,1.31715,1.31693,1.31723,1.31708,1.31729,1.31707,333
07/01/2020 02:45,1.31693,1.3169,1.31703,1.31687,1.31708,1.31705,1.31717,1.317,728
07/01/2020 03:00,1.3169,1.31718,1.31725,1.31679,1.31705,1.31731,1.3174,1.31693,553
07/01/2020 03:15,1.31718,1.31719,1.31726,1.31708,1.31731,1.31735,1.31742,1.3172,892
07/01/2020 03:30,1.31719,1.31735,1.31739,1.31709,1.31735,1.31749,1.31753,1.31724,631
07/01/2020 03:45,1.31735,1.31732,1.31754,1.31729,1.31749,1.31743,1.31767,1.31741,818
07/01/2020 04:00,1.31732,1.3173,1.31752,1.31729,1.31743,1.31746,1.31764,1.31741,1529
07/01/2020 04:15,1.3173,1.31737,1.31749,1.31726,1.31746,1.31754,1.31764,1.31741,1199
07/01/2020 04:30,1.31737,1.31716,1.31739,1.31689,1.31754,1.3173,1.31755,1.31703,753
07/01/2020 04:45,1.31716,1.31705,1.31718,1.31695,1.3173,1.3172,1.31731,1.31707,920
07/01/2020 05:00,1.31705,1.31719,1.31719,1.31697,1.3172,1.31731,1.31733,1.31712,405
07/01/2020 05:15,1.31719,1.31709,1.31719,1.31707,1.31731,1.31721,1.31735,1.3172,177
07/01/2020 05:30,1.31709,1.31685,1.31709,1.31685,1.31721,1.31699,1.31726,1.31698,207
07/01/2020 05:45,1.31685,1.31537,1.31684,1.31529,1.31699,1.3155,1.31699,1.31542,2158
07/01/2020 06:00,1.31537,1.3162,1.31622,1.31473,1.3155,1.31633,1.31636,1.3149,3549
07/01/2020 06:15,1.3162,1.31564,1.31624,1.315,1.31633,1.3158,1.31636,1.31514,2279
07/01/2020 06:30,1.31564,1.31563,1.31619,1.31541,1.3158,1.31575,1.31634,1.31558,1334
07/01/2020 06:45,1.31563,1.31552,1.31603,1.3154,1.31575,1.31568,1.31617,1.31555,1236
07/01/2020 07:00,1.31552,1.3158,1.31615,1.3149,1.31568,1.31595,1.31629,1.31503,4487
07/01/2020 07:15,1.3158,1.31523,1.31588,1.31521,1.31595,1.31535,1.31604,1.31534,2342
07/01/2020 07:30,1.31523,1.3146,1.31522,1.31416,1.31535,1.31475,1.31537,1.3143,3905
07/01/2020 07:45,1.3146,1.3143,1.31469,1.31405,1.31475,1.31447,1.31483,1.31419,3114
07/01/2020 08:00,1.3143,1.31518,1.31578,1.31423,1.31447,1.31535,1.31592,1.31438,6134
07/01/2020 08:15,1.31518,1.31862,1.31901,1.31515,1.31535,1.31882,1.31916,1.31531,7573
07/01/2020 08:30,1.31862,1.31971,1.32118,1.31853,1.31882,1.31988,1.32133,1.31874,9530
07/01/2020 08:45,1.31971,1.31877,1.32007,1.31856,1.31988,1.3189,1.3202,1.31869,5755
07/01/2020 09:00,1.31877,1.31821,1.31936,1.31766,1.3189,1.31835,1.3195,1.3178,5584
07/01/2020 09:15,1.31821,1.31892,1.31971,1.31783,1.31835,1.31908,1.31981,1.31799,5237
07/01/2020 09:30,1.31892,1.3186,1.31928,1.31815,1.31908,1.31877,1.31944,1.31829,4075
07/01/2020 09:45,1.3186,1.31723,1.31859,1.31667,1.31877,1.31743,1.31877,1.31682,3615
07/01/2020 10:00,1.31723,1.31619,1.31731,1.31564,1.31743,1.31631,1.31747,1.31578,4956
07/01/2020 10:15,1.31619,1.31506,1.31668,1.31493,1.31631,1.3152,1.31686,1.31507,6461
07/01/2020 10:30,1.31506,1.31465,1.31568,1.31453,1.3152,1.31481,1.31582,1.31467,7000
07/01/2020 10:45,1.31465,1.31598,1.316,1.31448,1.31481,1.31613,1.31615,1.31462,4116
07/01/2020 11:00,1.31598,1.31599,1.31632,1.31533,1.31613,1.31612,1.31648,1.31549,4197
07/01/2020 11:15,1.31599,1.31574,1.31638,1.31538,1.31612,1.3159,1.31652,1.3155,3268
07/01/2020 11:30,1.31574,1.31514,1.31584,1.31447,1.3159,1.31527,1.31597,1.31462,3387
07/01/2020 11:45,1.31514,1.31464,1.3156,1.31461,1.31527,1.3148,1.31576,1.31475,3255
07/01/2020 12:00,1.31464,1.31351,1.31474,1.31214,1.3148,1.31365,1.31483,1.3123,7582
07/01/2020 12:15,1.31351,1.31176,1.31351,1.31096,1.31365,1.31189,1.31365,1.3111,6124
07/01/2020 12:30,1.31176,1.31227,1.31238,1.31155,1.31189,1.31243,1.31251,1.31169,4885
07/01/2020 12:45,1.31227,1.31201,1.31281,1.31179,1.31243,1.31215,1.31295,1.31192,4992
07/01/2020 13:00,1.31201,1.31144,1.31212,1.31014,1.31215,1.31156,1.31226,1.31031,7210
07/01/2020 13:15,1.31144,1.31152,1.31219,1.31109,1.31156,1.3117,1.31235,1.31119,4350
07/01/2020 13:30,1.31152,1.31173,1.31212,1.311,1.3117,1.31188,1.31225,1.31119,4525
07/01/2020 13:45,1.31173,1.31175,1.3123,1.31118,1.31188,1.3119,1.31244,1.31133,4707
07/01/2020 14:00,1.31175,1.31231,1.31234,1.31154,1.3119,1.31248,1.3125,1.31167,3686
07/01/2020 14:15,1.31231,1.31277,1.31355,1.31209,1.31248,1.3129,1.31366,1.31223,4441
07/01/2020 14:30,1.31277,1.31203,1.3129,1.3119,1.3129,1.31213,1.31302,1.31205,4590
07/01/2020 14:45,1.31203,1.31047,1.312,1.31039,1.31213,1.31069,1.31213,1.31056,5569
07/01/2020 15:00,1.31047,1.31162,1.31179,1.30946,1.31069,1.31178,1.31191,1.30958,6509
07/01/2020 15:15,1.31162,1.31162,1.31176,1.3105,1.31178,1.31176,1.31186,1.31065,4521
07/01/2020 15:30,1.31162,1.31131,1.31241,1.31104,1.31176,1.31145,1.31252,1.31119,4957
07/01/2020 15:45,1.31131,1.31209,1.31234,1.31062,1.31145,1.3122,1.31249,1.31075,5267
07/01/2020 16:00,1.31209,1.31106,1.31208,1.31058,1.3122,1.3112,1.31222,1.31071,3851
07/01/2020 16:15,1.31106,1.31164,1.31169,1.31075,1.3112,1.31179,1.31181,1.31089,2305
07/01/2020 16:30,1.31164,1.31229,1.31231,1.31139,1.31179,1.31245,1.31246,1.31154,3478
07/01/2020 16:45,1.31229,1.31254,1.31321,1.31205,1.31245,1.31265,1.31335,1.3122,3895
07/01/2020 17:00,1.31254,1.3125,1.31271,1.31216,1.31265,1.31266,1.31283,1.3123,2933
07/01/2020 17:15,1.3125,1.31302,1.3139,1.31243,1.31266,1.31315,1.31405,1.31257,3141
07/01/2020 17:30,1.31302,1.31299,1.31321,1.31239,1.31315,1.31315,1.31335,1.31253,3481
07/01/2020 17:45,1.31299,1.31269,1.31332,1.31266,1.31315,1.31284,1.31347,1.31281,2845
07/01/2020 18:00,1.31269,1.31311,1.31325,1.31265,1.31284,1.31327,1.31337,1.3128,3257
07/01/2020 18:15,1.31311,1.31334,1.31369,1.31307,1.31327,1.31347,1.3138,1.31323,3011
07/01/2020 18:30,1.31334,1.31316,1.31341,1.31311,1.31347,1.31331,1.31354,1.31324,1298
07/01/2020 18:45,1.31316,1.31246,1.3133,1.31242,1.31331,1.3126,1.31344,1.31255,1735
07/01/2020 19:00,1.31246,1.31209,1.31266,1.31193,1.3126,1.31224,1.31281,1.31209,4445
07/01/2020 19:15,1.31209,1.3121,1.31231,1.31191,1.31224,1.31225,1.31245,1.31205,3137
07/01/2020 19:30,1.3121,1.31205,1.3122,1.31187,1.31225,1.31219,1.31235,1.31202,2701
07/01/2020 19:45,1.31205,1.31197,1.3123,1.31178,1.31219,1.31212,1.31243,1.31192,2628
07/01/2020 20:00,1.31197,1.31193,1.31231,1.31185,1.31212,1.31208,1.31242,1.31198,2371
07/01/2020 20:15,1.31193,1.31207,1.31218,1.31192,1.31208,1.3122,1.31234,1.31204,1271
07/01/2020 20:30,1.31207,1.31209,1.31214,1.31189,1.3122,1.31223,1.31225,1.31203,1222
07/01/2020 20:45,1.31209,1.31173,1.31223,1.31159,1.31223,1.31188,1.31235,1.31172,1761
07/01/2020 21:00,1.31173,1.31167,1.31185,1.31127,1.31188,1.31181,1.31202,1.31144,1686
07/01/2020 21:15,1.31167,1.31178,1.31184,1.31152,1.31181,1.31196,1.31198,1.31167,731
07/01/2020 21:30,1.31178,1.31186,1.31201,1.31152,1.31196,1.31204,1.31213,1.31165,1348
07/01/2020 21:45,1.31186,1.31185,1.31214,1.31161,1.31204,1.31279,1.31279,1.31176,1274
07/01/2020 22:00,1.31185,1.3117,1.31253,1.31135,1.31279,1.31211,1.31317,1.31211,156
07/01/2020 22:15,1.3117,1.31153,1.31182,1.31097,1.31211,1.31183,1.31251,1.31157,394
07/01/2020 22:30,1.31153,1.31039,1.31152,1.31039,1.31183,1.31163,1.31247,1.31163,211
07/01/2020 22:45,1.31039,1.31132,1.31195,1.31036,1.31163,1.3124,1.31243,1.31152,208
07/01/2020 23:00,1.31132,1.3113,1.31189,1.31116,1.3124,1.31146,1.31247,1.31135,817
07/01/2020 23:15,1.3113,1.31173,1.31174,1.31043,1.31146,1.3119,1.31192,1.31062,1834
07/01/2020 23:30,1.31173,1.31115,1.31173,1.31112,1.3119,1.31135,1.3119,1.31131,1146
07/01/2020 23:45,1.31115,1.31132,1.31162,1.31051,1.31135,1.31151,1.31181,1.31071,1665
08/01/2020 00:00,1.31132,1.31189,1.31193,1.31092,1.31151,1.31205,1.31209,1.31107,4796
08/01/2020 00:15,1.31189,1.31115,1.31189,1.31114,1.31205,1.31133,1.31203,1.31129,3153
08/01/2020 00:30,1.31115,1.31071,1.3112,1.31065,1.31133,1.31085,1.31138,1.31077,2825
08/01/2020 00:45,1.31071,1.31115,1.31131,1.31065,1.31085,1.3113,1.31146,1.31078,2520
08/01/2020 01:00,1.31115,1.31135,1.31162,1.31106,1.3113,1.31151,1.31175,1.31122,2247
08/01/2020 01:15,1.31135,1.31135,1.31142,1.31135,1.31151,1.31144,1.31157,1.31139,1225
08/01/2020 01:30,1.31135,1.31176,1.31205,1.31135,1.31144,1.31191,1.3122,1.31139,3844
08/01/2020 01:45,1.31176,1.31179,1.31189,1.3113,1.31191,1.31196,1.31209,1.31141,2926
08/01/2020 02:00,1.31179,1.31259,1.31274,1.31174,1.31196,1.31275,1.31287,1.31188,2499
08/01/2020 02:15,1.31259,1.31242,1.31265,1.31229,1.31275,1.31258,1.31278,1.31245,1497
08/01/2020 02:30,1.31242,1.31323,1.31337,1.31229,1.31258,1.31337,1.3135,1.31244,2680
08/01/2020 02:45,1.31323,1.31324,1.31395,1.31319,1.31337,1.3134,1.31411,1.31333,3412
08/01/2020 03:00,1.31324,1.31311,1.31387,1.31287,1.3134,1.31326,1.31402,1.31304,1746
08/01/2020 03:15,1.31311,1.31295,1.31367,1.31254,1.31326,1.31307,1.3138,1.31271,2938
08/01/2020 03:30,1.31295,1.31259,1.313,1.31231,1.31307,1.31272,1.31315,1.31247,1696
08/01/2020 03:45,1.31259,1.31304,1.31304,1.31243,1.31272,1.31316,1.31317,1.31257,966
08/01/2020 04:00,1.31304,1.31338,1.31339,1.31281,1.31316,1.31354,1.31357,1.31295,1386
08/01/2020 04:15,1.31338,1.31289,1.31338,1.31284,1.31354,1.31306,1.31355,1.313,759
08/01/2020 04:30,1.31289,1.31244,1.31289,1.31238,1.31306,1.31258,1.31304,1.31253,1389
08/01/2020 04:45,1.31244,1.31206,1.31255,1.31178,1.31258,1.3122,1.3127,1.31195,1635
08/01/2020 05:00,1.31206,1.3118,1.31219,1.3116,1.3122,1.31197,1.31235,1.31177,3078
08/01/2020 05:15,1.3118,1.31214,1.31222,1.31179,1.31197,1.31229,1.31236,1.31194,886
08/01/2020 05:30,1.31214,1.31224,1.31239,1.31211,1.31229,1.31239,1.31254,1.31227,749
08/01/2020 05:45,1.31224,1.31171,1.31224,1.31154,1.31239,1.31186,1.31239,1.31171,969
08/01/2020 06:00,1.31171,1.31259,1.31264,1.31169,1.31186,1.31277,1.31278,1.31184,1700
08/01/2020 06:15,1.31259,1.31315,1.31329,1.31249,1.31277,1.31332,1.31345,1.31267,1861
08/01/2020 06:30,1.31315,1.31318,1.31334,1.31292,1.31332,1.31335,1.31351,1.31309,1241
08/01/2020 06:45,1.31318,1.31287,1.31328,1.3127,1.31335,1.31317,1.3134,1.3129,1167
08/01/2020 07:00,1.31287,1.31354,1.31466,1.31259,1.31317,1.3137,1.31483,1.31276,5114
08/01/2020 07:15,1.31354,1.31339,1.31409,1.31313,1.3137,1.31353,1.31421,1.31328,3882
08/01/2020 07:30,1.31339,1.31544,1.31558,1.31331,1.31353,1.31558,1.31573,1.31342,5512
08/01/2020 07:45,1.31544,1.3152,1.31619,1.31486,1.31558,1.3153,1.31636,1.31499,3733
08/01/2020 08:00,1.3152,1.31455,1.31549,1.31394,1.3153,1.3147,1.31563,1.31405,9865
08/01/2020 08:15,1.31455,1.31525,1.3158,1.31382,1.3147,1.31542,1.31593,1.31398,7624
08/01/2020 08:30,1.31525,1.31484,1.31536,1.31435,1.31542,1.31495,1.3155,1.31448,6851
08/01/2020 08:45,1.31484,1.31653,1.31691,1.31473,1.31495,1.31669,1.31706,1.31485,6352
08/01/2020 09:00,1.31653,1.3155,1.31689,1.31542,1.31669,1.31565,1.31704,1.31555,6836
08/01/2020 09:15,1.3155,1.31481,1.31583,1.31467,1.31565,1.31497,1.31595,1.31481,4368
08/01/2020 09:30,1.31481,1.31464,1.31499,1.31446,1.31497,1.31474,1.31512,1.3146,3588
08/01/2020 09:45,1.31464,1.31193,1.31489,1.31092,1.31474,1.31212,1.31505,1.31109,7241
08/01/2020 10:00,1.31193,1.31202,1.3122,1.30905,1.31212,1.31216,1.31235,1.30929,12037
08/01/2020 10:15,1.31202,1.31239,1.3126,1.31163,1.31216,1.31254,1.31275,1.31176,5813
08/01/2020 10:30,1.31239,1.31301,1.31312,1.31224,1.31254,1.31316,1.31324,1.31238,4566
08/01/2020 10:45,1.31301,1.31193,1.31355,1.31135,1.31316,1.31209,1.31368,1.31151,5923
08/01/2020 11:00,1.31193,1.31205,1.3124,1.31168,1.31209,1.31219,1.31254,1.31182,3363
08/01/2020 11:15,1.31205,1.31189,1.31224,1.31134,1.31219,1.31204,1.31242,1.3115,4494
08/01/2020 11:30,1.31189,1.31191,1.31225,1.31168,1.31204,1.31205,1.31242,1.31182,5020
08/01/2020 11:45,1.31191,1.31079,1.3119,1.30985,1.31205,1.31097,1.31205,1.30996,7506
08/01/2020 12:00,1.31079,1.31149,1.3118,1.31056,1.31097,1.31164,1.31195,1.3107,4863
08/01/2020 12:15,1.31149,1.31087,1.31191,1.3108,1.31164,1.31101,1.31207,1.31094,3462
08/01/2020 12:30,1.31087,1.30983,1.31139,1.30974,1.31101,1.30997,1.31152,1.30987,4864
08/01/2020 12:45,1.30983,1.30921,1.31034,1.30795,1.30997,1.30939,1.31047,1.30812,8563
08/01/2020 13:00,1.30921,1.30946,1.30969,1.30851,1.30939,1.30989,1.31004,1.30865,4776
08/01/2020 13:15,1.30946,1.31015,1.31136,1.30885,1.30989,1.3103,1.31149,1.30935,5772
08/01/2020 13:30,1.31015,1.31039,1.31105,1.31011,1.3103,1.31053,1.31119,1.31028,4362
08/01/2020 13:45,1.31039,1.31213,1.31245,1.31005,1.31053,1.31227,1.31259,1.31022,5158
08/01/2020 14:00,1.31213,1.31239,1.31386,1.31209,1.31227,1.31255,1.31403,1.31223,7010
08/01/2020 14:15,1.31239,1.31255,1.31308,1.31191,1.31255,1.3127,1.31324,1.31205,3435
08/01/2020 14:30,1.31255,1.31212,1.31309,1.31199,1.3127,1.31226,1.31324,1.31213,3741
08/01/2020 14:45,1.31212,1.31249,1.31282,1.31192,1.31226,1.31262,1.31293,1.31206,3235
08/01/2020 15:00,1.31249,1.31317,1.31331,1.31236,1.31262,1.31327,1.31345,1.3125,2834
08/01/2020 15:15,1.31317,1.31251,1.31321,1.31225,1.31327,1.31264,1.31333,1.31238,3724
08/01/2020 15:30,1.31251,1.31223,1.31254,1.31144,1.31264,1.31235,1.31266,1.31156,4665
08/01/2020 15:45,1.31223,1.30999,1.31225,1.30867,1.31235,1.31012,1.3124,1.3088,7552
08/01/2020 16:00,1.30999,1.30914,1.31019,1.30834,1.31012,1.30932,1.31031,1.30847,5782
08/01/2020 16:15,1.30914,1.3089,1.30945,1.30823,1.30932,1.30906,1.3096,1.30837,4266
08/01/2020 16:30,1.3089,1.30998,1.31025,1.30869,1.30906,1.31013,1.3104,1.30882,6584
08/01/2020 16:45,1.30998,1.31082,1.31084,1.30941,1.31013,1.31095,1.311,1.30955,5529
08/01/2020 17:00,1.31082,1.31098,1.31167,1.31033,1.31095,1.31108,1.31179,1.31043,5720
08/01/2020 17:15,1.31098,1.31132,1.31145,1.31072,1.31108,1.31145,1.31154,1.31085,3802
08/01/2020 17:30,1.31132,1.31029,1.31138,1.3102,1.31145,1.31045,1.31152,1.31033,3802
08/01/2020 17:45,1.31029,1.31044,1.31059,1.31005,1.31045,1.31059,1.31073,1.31017,3026
08/01/2020 18:00,1.31044,1.30988,1.31044,1.30988,1.31059,1.31,1.31059,1.31,2732
08/01/2020 18:15,1.30988,1.31011,1.31012,1.30956,1.31,1.31023,1.31027,1.3097,2495
08/01/2020 18:30,1.31011,1.31028,1.31059,1.31001,1.31023,1.31039,1.3107,1.31014,1633
08/01/2020 18:45,1.31028,1.31026,1.3103,1.30992,1.31039,1.31039,1.31044,1.31006,1384
08/01/2020 19:00,1.31026,1.31011,1.31026,1.30969,1.31039,1.31026,1.31038,1.30981,1881
08/01/2020 19:15,1.31011,1.30998,1.31019,1.30976,1.31026,1.31012,1.31033,1.30989,2928
08/01/2020 19:30,1.30998,1.30983,1.31021,1.30978,1.31012,1.30995,1.31036,1.3099,2419
08/01/2020 19:45,1.30983,1.31003,1.31024,1.30983,1.30995,1.31015,1.31039,1.30996,1994
08/01/2020 20:00,1.31003,1.30995,1.31018,1.3099,1.31015,1.3101,1.31029,1.31003,1043
08/01/2020 20:15,1.30995,1.31004,1.31007,1.30989,1.3101,1.31019,1.3102,1.31003,870
08/01/2020 20:30,1.31004,1.31017,1.31019,1.30994,1.31019,1.3103,1.3103,1.31006,1288
08/01/2020 20:45,1.31017,1.30972,1.31024,1.30967,1.3103,1.30985,1.31042,1.3098,3391
08/01/2020 21:00,1.30972,1.30964,1.30989,1.30953,1.30985,1.30979,1.31002,1.30968,1000
08/01/2020 21:15,1.30964,1.30952,1.30969,1.30934,1.30979,1.3096,1.30985,1.30948,840
08/01/2020 21:30,1.30952,1.30976,1.30979,1.30937,1.3096,1.3099,1.30992,1.3095,619
08/01/2020 21:45,1.30976,1.30919,1.30988,1.30902,1.3099,1.30986,1.31005,1.30952,1524
08/01/2020 22:00,1.30919,1.30957,1.30962,1.30895,1.30986,1.31004,1.31035,1.30967,139
08/01/2020 22:15,1.30957,1.30983,1.30997,1.30955,1.31004,1.31042,1.31042,1.30989,284
08/01/2020 22:30,1.30983,1.30991,1.31001,1.30962,1.31042,1.31079,1.31079,1.31011,650
08/01/2020 22:45,1.30991,1.30952,1.30993,1.3095,1.31079,1.31065,1.31092,1.31008,149
08/01/2020 23:00,1.30952,1.31008,1.31015,1.30952,1.31065,1.31029,1.31074,1.30983,668
08/01/2020 23:15,1.31008,1.31034,1.31042,1.31002,1.31029,1.31052,1.31061,1.31018,1084
08/01/2020 23:30,1.31034,1.31023,1.3104,1.31001,1.31052,1.31041,1.31056,1.31017,790
08/01/2020 23:45,1.31023,1.31047,1.31049,1.3102,1.31041,1.31066,1.31068,1.31041,763
09/01/2020 00:00,1.31047,1.31071,1.31105,1.31025,1.31066,1.31088,1.3112,1.3104,2680
09/01/2020 00:15,1.31071,1.31064,1.31075,1.31042,1.31088,1.3108,1.3109,1.31059,1851
09/01/2020 00:30,1.31064,1.31085,1.31094,1.31056,1.3108,1.31096,1.31104,1.31072,657
09/01/2020 00:45,1.31085,1.31091,1.31116,1.31069,1.31096,1.31105,1.31131,1.31084,1554
09/01/2020 01:00,1.31091,1.31054,1.31094,1.31044,1.31105,1.3107,1.31111,1.31058,1281
09/01/2020 01:15,1.31054,1.31054,1.31068,1.31039,1.3107,1.3107,1.3108,1.31051,1111
09/01/2020 01:30,1.31054,1.31122,1.31125,1.31053,1.3107,1.31135,1.3114,1.31069,1446
09/01/2020 01:45,1.31122,1.31116,1.31136,1.31102,1.31135,1.3113,1.31152,1.31116,908
09/01/2020 02:00,1.31116,1.31117,1.31118,1.311,1.3113,1.31128,1.31131,1.31114,491
09/01/2020 02:15,1.31117,1.31051,1.31117,1.31034,1.31128,1.31066,1.31131,1.31051,991
09/01/2020 02:30,1.31051,1.31051,1.31063,1.31051,1.31066,1.31067,1.31079,1.31066,544
09/01/2020 02:45,1.31051,1.31083,1.31083,1.31042,1.31067,1.31098,1.31099,1.31055,613
09/01/2020 03:00,1.31083,1.31095,1.31098,1.31072,1.31098,1.31107,1.31112,1.31085,890
09/01/2020 03:15,1.31095,1.31069,1.31107,1.31064,1.31107,1.31081,1.31123,1.31075,591
09/01/2020 03:30,1.31069,1.31072,1.31089,1.31064,1.31081,1.31085,1.31102,1.31078,384
09/01/2020 03:45,1.31072,1.31054,1.31073,1.31052,1.31085,1.31066,1.3109,1.31065,394
09/01/2020 04:00,1.31054,1.31049,1.31064,1.31042,1.31066,1.31063,1.31078,1.31055,1006
09/01/2020 04:15,1.31049,1.31059,1.3106,1.31049,1.31063,1.31071,1.31076,1.31061,243
09/01/2020 04:30,1.31059,1.31067,1.31074,1.31054,1.31071,1.31084,1.31087,1.31067,304
09/01/2020 04:45,1.31067,1.31085,1.31086,1.31051,1.31084,1.31097,1.31097,1.31066,700
09/01/2020 05:00,1.31085,1.31087,1.31096,1.31083,1.31097,1.311,1.31104,1.31097,298
09/01/2020 05:15,1.31087,1.31109,1.31109,1.31087,1.311,1.31122,1.31125,1.311,406
09/01/2020 05:30,1.31109,1.31114,1.31136,1.31104,1.31122,1.31127,1.3115,1.3112,427
09/01/2020 05:45,1.31114,1.3116,1.31184,1.31114,1.31127,1.31175,1.312,1.31126,1483
09/01/2020 06:00,1.3116,1.31182,1.31234,1.31154,1.31175,1.31198,1.31245,1.31169,1354
09/01/2020 06:15,1.31182,1.31163,1.31185,1.31159,1.31198,1.31179,1.312,1.31169,747
09/01/2020 06:30,1.31163,1.31095,1.31193,1.31073,1.31179,1.31111,1.31208,1.31088,1140
09/01/2020 06:45,1.31095,1.31101,1.31129,1.31091,1.31111,1.3112,1.31145,1.31106,1332
09/01/2020 07:00,1.31101,1.31073,1.31179,1.31072,1.3112,1.31088,1.312,1.31087,3082
09/01/2020 07:15,1.31073,1.31056,1.31116,1.31021,1.31088,1.31069,1.3113,1.31037,2448
09/01/2020 07:30,1.31056,1.31109,1.31148,1.31005,1.31069,1.31122,1.31162,1.31019,2930
09/01/2020 07:45,1.31109,1.31135,1.31179,1.31087,1.31122,1.31147,1.31193,1.31101,4003
09/01/2020 08:00,1.31135,1.31011,1.31135,1.30883,1.31147,1.31027,1.31146,1.30898,7243
09/01/2020 08:15,1.31011,1.3105,1.31054,1.30953,1.31027,1.31064,1.31068,1.30966,4079
09/01/2020 08:30,1.3105,1.3099,1.31084,1.30979,1.31064,1.31006,1.31099,1.30994,3691
09/01/2020 08:45,1.3099,1.30869,1.3099,1.3084,1.31006,1.30886,1.31005,1.30855,4804
09/01/2020 09:00,1.30869,1.30773,1.30911,1.30686,1.30886,1.30789,1.30926,1.30702,7832
09/01/2020 09:15,1.30773,1.30826,1.30858,1.30711,1.30789,1.3084,1.3087,1.30726,4706
09/01/2020 09:30,1.30826,1.30405,1.3087,1.30403,1.3084,1.30422,1.30886,1.30421,13441
09/01/2020 09:45,1.30405,1.30265,1.30427,1.30168,1.30422,1.30279,1.3044,1.30184,15605
09/01/2020 10:00,1.30265,1.30252,1.30346,1.30238,1.30279,1.30266,1.3036,1.30248,9039
09/01/2020 10:15,1.30252,1.30341,1.30341,1.30186,1.30266,1.30355,1.30355,1.30202,5697
09/01/2020 10:30,1.30341,1.30408,1.30429,1.30338,1.30355,1.3042,1.30445,1.30351,5168
09/01/2020 10:45,1.30408,1.30422,1.30429,1.30338,1.3042,1.30435,1.30442,1.30351,3815
09/01/2020 11:00,1.30422,1.30497,1.30507,1.30393,1.30435,1.30511,1.30524,1.30408,3806
09/01/2020 11:15,1.30497,1.30289,1.30499,1.30272,1.30511,1.30301,1.30514,1.30284,5543
09/01/2020 11:30,1.30289,1.30169,1.30294,1.30168,1.30301,1.30182,1.30307,1.30182,5460
09/01/2020 11:45,1.30169,1.30189,1.30275,1.30129,1.30182,1.30203,1.30287,1.30142,4590
09/01/2020 12:00,1.30189,1.30358,1.30391,1.30121,1.30203,1.30374,1.30407,1.30135,5908
09/01/2020 12:15,1.30358,1.30324,1.30403,1.30277,1.30374,1.30336,1.30415,1.30291,5361
09/01/2020 12:30,1.30324,1.30374,1.304,1.30278,1.30336,1.30387,1.30413,1.30295,4595
09/01/2020 12:45,1.30374,1.30366,1.30403,1.30343,1.30387,1.30383,1.30416,1.30357,4050
09/01/2020 13:00,1.30366,1.30258,1.30379,1.30232,1.30383,1.30271,1.30396,1.30246,4377
09/01/2020 13:15,1.30258,1.30454,1.30468,1.30215,1.30271,1.30466,1.30484,1.30229,5252
09/01/2020 13:30,1.30454,1.3044,1.30468,1.30363,1.30466,1.30453,1.30483,1.30379,3727
09/01/2020 13:45,1.3044,1.30519,1.30687,1.30438,1.30453,1.30532,1.30704,1.30452,6013
09/01/2020 14:00,1.30519,1.30539,1.30578,1.30463,1.30532,1.30554,1.30593,1.30476,4145
